n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n41,n42,n43,n44,n45,n46,n47,n48,n49,n50
592870300.0,146825820.0,33557104.0,1.6876686,43564704.0,1086.1812,116604680.0,-29.204609,399124580.0,20498072.0,1.71678,27703634.0,193745730.0,-13.533535,-3.1980772,-6.4203353,102.09554,67.320724,9771223.0,1754.4685,290820770.0,52218.223,9194865.0,1650.9807,35029616.0,6289.7305,5065382.5,909.513,-44243908.0,-7944.199,556933.5,107.186935,1081695.8,281462620.0,292567070.0,-1.584423,221769340.0,221769340.0,28.527838,14744623.0,33613780.0,19319434.0,-17699440.0,10301591.0,2923656.0,3119893.0,29.689865,82.484634,100.99713,-27296552.0,73.5031
1227258600.0,146949680.0,182868270.0,359.2551,6015386.0,-49.13611,21975418.0,110.853065,505432100.0,33429786.0,20.044962,2763422.8,721826560.0,34.87231,12.951256,-8.327561,85.87403,41.183826,-6991905.0,-5.681712,122991770.0,99.944695,16314572.0,13.257432,203901280.0,165.69281,22773226.0,18.505817,-73849550.0,-60.011097,123059820.0,3219.2178,83925870.0,99330184.0,157657280.0,18.767746,82693020.0,82693020.0,-10.584265,5773420.5,24685790.0,9808967.0,129646344.0,118317020.0,36966096.0,6249188.5,-4.8180766,-4.238782,-25.32411,-36650764.0,-157.10449
2394094000000.0,681561000000.0,73692000000.0,-3.0636272,52262000000.0,-1.585568,126877000000.0,-23.557482,1049806000000.0,202885000000.0,-15.553604,50930000000.0,1344288000000.0,2.0131133,-0.4690327,-3.4764109,74.10667,43.849823,261312000000.0,26001.193,2005109000000.0,199513.33,118103000000.0,11751.542,-215879000000.0,-21480.498,223860000000.0,22274.627,-45439000000.0,-4521.2935,-1005000000.0,-104.492424,35653000000.0,1725428000000.0,1695625000000.0,-20.816324,1300419000000.0,1300419000000.0,-25.063187,62961000000.0,79659000000.0,23826000000.0,56430000000.0,58166000000.0,15802000000.0,200255000000.0,-24.421518,-63.327854,-66.73322,18394000000.0,-83.28973
475219940.0,6184250.5,662671.94,-25.144735,13972308.0,-81.6038,1120976.0,-87.29583,1696109400.0,411926600.0,-26.036821,13068864.0,-1220889500.0,11.6188965,-0.25674984,-8.705066,2.2974741,356.91043,-404526.6,-181.72879,4254804.5,1911.4208,170879.47,76.76559,391190.56,175.73775,794356.8,356.8554,-208656.28,-93.736374,-222599.06,-110.15038,117982730.0,10569486.0,85512856.0,86.37612,3948528.5,3948528.5,-84.26134,274773800.0,19079008.0,47708560.0,56746572.0,119638330.0,1655598.5,418268.8,-70.264984,22.085836,291.672,48535692.0,46.164627
1332666000.0,242925300.0,383377060.0,208.55612,125142850.0,22.937218,108655750.0,-18.0112,350192830.0,57200524.0,33.331413,5243993.5,982473100.0,26.344965,25.626291,23.652998,242.2444,26.277617,82233736.0,31.786297,2557552600.0,988.5861,83165240.0,32.14636,136929070.0,52.928013,19155878.0,7.404436,39545330.0,15.285691,258708130.0,723.77545,223481230.0,2357315600.0,2311320600.0,260.777,2178536200.0,2178536200.0,334.58813,22800476.0,84962510.0,13894741.0,225500000.0,228285460.0,4804224.0,8290195.5,263.5915,55.869495,54.579494,50933720.0,138.0112
355727650.0,159869.02,113097336.0,-5.8834457,751574850.0,1086.1812,1745262800.0,321.82672,140810450.0,1176721300.0,159.88641,566196100.0,214917220.0,-11.012715,-28.00041,-44.245518,1262.0854,39.58378,-19160314.0,-271.0095,13366130.0,189.05475,4760882.5,67.33942,78401160.0,1108.9307,100000000.0,1414.4314,-66310828.0,-937.92114,-7069979.0,-111.466606,-13417972.0,12042389.0,37977040.0,-32.0204,4592878.5,4592878.5,-68.388176,274773800.0,10740624.0,-7113392.0,-25934650.0,-24765326.0,1831981.2,514069.34,-61.17982,-4.3883233,18.044132,-13812619.0,16.462637
360288800.0,49752950.0,46460332.0,-9.723087,46134532.0,2.4768891,111146824.0,164.28662,208370720.0,111491660.0,133.3131,11846794.0,151918060.0,20.29712,25.453339,29.500212,109.49266,57.834362,17706396.0,353.85098,428507100.0,8563.439,51934800.0,1037.8837,-16062.73,-0.32100335,10760083.0,215.03337,-21384258.0,-427.35068,-5003913.5,-146.02173,27608126.0,1036826700.0,1031188200.0,39.82851,988662600.0,988662600.0,40.182346,8668043.0,26041388.0,6752180.0,13126810.0,26328510.0,542606.6,589233.44,41.86772,325.7249,384.23834,14147825.0,297.87216
333745950.0,82019510.0,80903510.0,293.98135,54297330.0,1086.1812,35088784.0,321.82672,194771740.0,23688416.0,159.88641,4560937.5,138974200.0,51.306015,24.89703,28.90421,119.69843,58.359283,82030730.0,102.74746,247218110.0,309.65265,5623765.0,7.044038,-19628666.0,-24.585855,20914196.0,26.196043,16575387.0,20.761475,79837230.0,1005.3345,47440812.0,252210880.0,205014220.0,22.86157,190808960.0,190808960.0,82.261,4176648.0,5564989.0,3844947.0,47385948.0,47440812.0,114187890.0,171832620.0,45.40996,-14.190239,-17.463886,47196664.0,5462.9116
473767500.0,67676690.0,1538689.2,-14.03785,49624560.0,0.020597713,1958380.8,0.0,1659278800.0,48409350.0,0.0,2481693.8,-1185511300.0,0.34932292,1.6601956,0.21629784,7.601312,350.2306,-277792.1,-110.5543,160760.02,63.97846,1390203.9,553.2663,26520.0,10.554296,93480.0,37.202698,0.0,0.0,-251272.1,92.64688,-65432256.0,170979.44,64200904.0,-95.10655,0.0,0.0,-100.0,44357.94,5975921.5,58174024.0,-65110690.0,-65835532.0,255.03,6599.3,-99.49623,94.86773,100.36465,-73539220.0,78.114876
2958391800.0,1982425200.0,163318750.0,-18.62565,36467164.0,23.18756,313918750.0,7.9092464,1042049800.0,59030510.0,-7.1020875,137728200.0,1916342000.0,5.8062806,6.312534,7.33648,87.77258,35.223522,328199230.0,2746.0278,2993137000.0,25043.44,346761920.0,2901.3413,-325248130.0,-2721.3362,319716030.0,2675.0496,-14286447.0,-119.53404,-11951780.0,91.42907,126806190.0,2642147000.0,2502428700.0,33.607357,2051085000.0,2051085000.0,34.355938,52447830.0,283863420.0,47345092.0,148127280.0,160209710.0,23229738.0,16010348.0,29.879738,-6.4178414,-2.2141402,123091000.0,-4.5274835
294234100.0,22443606.0,36814996.0,73.400566,24491716.0,-22.947886,53925210.0,15.881912,128574950.0,3901979.0,-67.93836,1960884.8,165659170.0,-0.11743648,-7.4114494,-15.373792,184.83049,43.698177,28197998.0,180.94418,177648850.0,1139.9576,1578603.2,10.129764,22035302.0,141.39867,475285.0,3.0498638,-34649490.0,-222.34285,15583811.0,347.36856,1755007.1,165533200.0,171374600.0,-29.168398,148791500.0,148791500.0,-33.856964,4000833.0,10601345.0,7973543.5,3182920.8,3821532.2,786763.06,7373.96,-31.347055,-69.390976,-91.19976,1205912.4,-87.8776
497883780.0,284587900.0,50303390.0,-40.225304,2725856.5,10.944104,5461058.0,-0.60953516,101252510.0,7098953.0,58.351425,491918.6,396631260.0,1.9553444,-3.3106425,-16.099487,79.725845,20.336576,59060870.0,174.46996,158745820.0,468.9463,25966386.0,76.70652,-45474176.0,-134.3339,45478410.0,134.3464,-47438296.0,-140.13605,-33851600.0,-230.25229,29537490.0,172438000.0,141155200.0,23.377235,87679190.0,87679190.0,16.275997,614745.56,43495284.0,2331887.8,32291626.0,32577758.0,3139792.8,7034081.0,13.96142,-15.186435,-9.125738,26268208.0,-11.320013
322006720.0,63541476.0,55885076.0,293.98135,71270080.0,1086.1812,62985736.0,321.82672,126249160.0,47911264.0,159.88641,566196100.0,195757550.0,51.306015,24.89703,28.90421,197.04494,39.206997,26510366.0,72.71727,442826200.0,1214.6613,30665632.0,84.11506,-12830603.0,-35.194023,9555133.0,26.20949,22790000.0,62.512398,36456770.0,1005.3345,36513010.0,503666660.0,459336220.0,22.86157,382677440.0,382677440.0,82.261,28393612.0,46786376.0,-5599.7,44330436.0,43536660.0,6048221.0,1760744.1,45.40996,-14.190239,-17.463886,36975836.0,5462.9116
465711900.0,138257540.0,162103310.0,-12.86599,35236188.0,-19.980888,39084760.0,6.0438375,33026570.0,23175450.0,-49.18032,2181957.2,432685300.0,-2.9196804,-7.2305694,-41.350525,780.6039,7.0916314,8920617.0,37.268982,146293010.0,611.18994,36308280.0,151.69048,-16094036.0,-67.23844,16094336.0,67.23969,-16000000.0,-66.845566,-23935768.0,-99.20898,2588522.8,166127760.0,165604210.0,-11.243849,130405110.0,130405110.0,-16.462952,4208477.5,30473024.0,-3660029.2,523558.8,2602802.0,-384232.78,1156970.1,-19.012436,-97.17669,-87.688126,824300.2,-94.67377
1057240450.0,321757820.0,258663020.0,291.34515,93466760.0,-2.1494675,205476420.0,67.66686,855565760.0,124170890.0,122.295425,4062883.5,201674690.0,17.84403,51.86627,62.956074,78.58831,80.92442,97574184.0,187.42967,1572747800.0,3021.0818,22438630.0,43.10223,-85348100.0,-163.94466,86804420.0,166.7421,39832670.0,76.51434,52059090.0,510268.22,30537730.0,1392128900.0,1354607200.0,59.807285,1277555200.0,1277555200.0,61.591385,16860542.0,22078136.0,37040256.0,40357710.0,40291744.0,9754015.0,1073126.9,60.455696,134.85141,60.422794,30565700.0,33.098625
3034539800.0,1384414600.0,172412560.0,-74.373375,133858210.0,-5.2927103,649244600.0,7.0314236,2134780500.0,220166740.0,14.855572,55244944.0,899759300.0,8.183472,-34.681175,-44.028336,80.3279,70.349396,145244110.0,29.649261,1225290400.0,250.12343,66875990.0,13.651664,-1092378600.0,-222.99162,1018879200.0,207.9879,457260220.0,93.34236,-489874270.0,-234.54529,63944020.0,1077824500.0,1027659300.0,16.803047,939445300.0,939445300.0,18.864693,20210834.0,16065011.0,45373436.0,49897948.0,68283624.0,221893.42,8801350.0,18.38965,69.24912,89.53493,33383926.0,48.914402
7058368000.0,1880195200.0,768072700.0,-11.80535,3245350000.0,1086.1812,648923140.0,13.359997,3596809500.0,568984100.0,-11.497221,195632.28,3461558300.0,1.6907932,8.715879,9.201432,184.44118,50.95809,139057680.0,102.00697,4414353400.0,3238.1873,165626530.0,121.49678,-181655020.0,-133.25464,107481670.0,78.844124,-93724380.0,-68.75234,-136321730.0,-116.791016,177265280.0,4566072000.0,4214575000.0,-23.824572,3601555700.0,3601555700.0,-25.850374,7921373.5,275332960.0,134108980.0,339474140.0,224642400.0,49081570.0,195656290.0,-25.196579,-39.599705,-37.07267,292042800.0,-35.283417
395258780.0,46855020.0,42119068.0,3.0903962,87658080.0,-5.9656205,64378836.0,21.574842,494068300.0,44369260.0,-42.350716,8454797.0,-98809510.0,23.172112,-20.240002,-20.844168,71.71175,124.99869,-14904522.0,-1180.4385,302841820.0,23985.078,57036172.0,4517.266,-25642836.0,-2030.9131,45325484.0,3589.7795,42053892.0,3330.6692,1262625.9,-92.182106,21171374.0,323376030.0,383008900.0,-10.867266,237665580.0,237665580.0,10.665508,17271538.0,77815050.0,17060584.0,19720206.0,25570270.0,1469383.2,1905011.2,6.874654,116.16566,110.19155,-57294260.0,59.1877
1422497500.0,280400060.0,482795420.0,-19.234121,294689340.0,3.940072,249983280.0,-2.0109558,483552130.0,237888290.0,-8.344094,3300016.0,938945400.0,7.8903074,4.7864246,-0.757503,236.43245,33.99318,-49048530.0,-147.2461,1572772100.0,4721.5396,181688060.0,545.4365,-58738270.0,-176.33519,145644880.0,437.23312,79227950.0,237.8462,-33310578.0,-149.44388,43604132.0,1624175000.0,1587351700.0,-7.2457156,1346759200.0,1346759200.0,-11.801582,98195830.0,122283336.0,-377269.78,37137144.0,35625270.0,9415878.0,734708.4,-8.110991,-33.906338,-20.44746,44368056.0,-15.427495
46828348.0,14858029.0,3579649.5,28.06614,12575238.0,421.92703,9130693.0,155.61148,17174838.0,10909762.0,70.07226,1243581.0,29653510.0,163.34995,81.71057,18.35959,183.85193,36.676155,12137403.0,1547.166,48526784.0,6185.754,9505147.0,1211.6299,-8094764.0,-1031.847,8094764.0,1031.847,-3263726.0,-416.03018,784492.6,-52.08456,18393394.0,57290892.0,39143732.0,183.937,27859706.0,27859706.0,216.03004,826545.0,10510987.0,25048.06,18147160.0,18435622.0,42227.24,202962.31,233.65915,436.19678,435.98715,15413442.0,597.1865
1069341630.0,150412530.0,426621570.0,-12.528204,112644376.0,-14.22455,197358160.0,4.20603,246850340.0,22960008.0,-53.100727,17260770.0,822491300.0,1.8478327,-7.818569,-29.619822,321.2219,23.084328,48770020.0,74.03182,654904500.0,994.13074,65626940.0,99.620255,-26668728.0,-40.482544,102662800.0,155.83987,-87978400.0,-133.54927,-65877104.0,-119.94646,26275432.0,589246140.0,558898560.0,-16.641567,423305150.0,423305150.0,-22.024221,92088260.0,30211890.0,7959003.0,34186436.0,33715090.0,7904168.5,5334274.0,-19.88049,-49.671253,-47.113316,31966216.0,-47.755074
189207420.0,23203496.0,10154512.0,171.12675,81162150.0,45.398537,36478736.0,-7.7819166,112145400.0,28234608.0,8.737225,32966354.0,77062020.0,45.642273,46.202457,46.589897,182.68169,59.27114,14470617.0,874.77454,194183890.0,11738.761,18203272.0,1100.42,-18131514.0,-1096.0822,30751514.0,1858.9835,5315107.0,321.30765,1654211.1,34.094395,25104788.0,175499890.0,150330340.0,2.148387,104196550.0,104196550.0,0.16788532,26684462.0,20677838.0,1017322.94,25169546.0,25504360.0,304189.56,397243.84,0.76327497,-6.7860084,-7.231736,287544930.0,5462.9116
3299248400.0,211826670.0,449465540.0,79.14539,231889860.0,1086.1812,363259500.0,-8.675467,1827362300.0,222665440.0,48.164352,347485980.0,1471886000.0,85.67624,63.830563,49.304607,129.7685,55.387234,56248092.0,28.326403,5595505000.0,2817.8828,50445516.0,25.40424,-233519780.0,-117.6,48370270.0,24.35915,375100320.0,188.89961,198571250.0,207.23447,98548760.0,5148813300.0,5075627500.0,52.89652,4881964000.0,4881964000.0,53.371365,97625660.0,49876450.0,34525400.0,115468824.0,116067460.0,8900159.0,11635750.0,51.467453,-13.22582,-8.377695,116743144.0,5.141847
1135213800.0,357829250.0,12178495.0,-17.591293,153132500.0,-4.7926707,242488900.0,37.013363,719717060.0,130637080.0,16.939114,50153684.0,415496800.0,1.4196495,4.0602393,5.6482263,73.01878,63.39925,4272390.0,169.02608,560277760.0,22165.943,138187900.0,5467.048,1603991.6,63.457787,5573630.0,220.50629,-7924126.0,-313.4976,-2527651.2,68.56142,6938813.5,528054530.0,531867520.0,-3.3062246,381700830.0,381700830.0,0.8402591,39641840.0,89670290.0,19116722.0,237244.66,3085748.8,47536.9,1737823.5,5.741742,100.45568,113.08936,4144333.0,107.83314
1869446700.0,146882420.0,392678100.0,375.66052,1173505800.0,41.334187,143933150.0,529.9783,1545910900.0,1121251300.0,83.29342,344089.0,323535650.0,50.18222,76.47668,83.189156,111.34242,82.693504,108636696.0,329.3716,3559147000.0,10790.847,8812658.0,26.718773,-32763762.0,-99.33524,33107248.0,100.37665,-42477530.0,-128.78604,32983018.0,184.17354,39077450.0,3633162200.0,3567553300.0,46.277515,3451328500.0,3451328500.0,46.38419,42023536.0,56110930.0,17625062.0,70648980.0,69813420.0,9546655.0,465433.75,46.134396,44.014294,31.148909,36157060.0,24.38787
10312977000.0,3041542700.0,903661060.0,98.24228,2124683500.0,72.2698,730113660.0,73.496506,7877428000.0,1719096000.0,135.00052,185439500.0,2435549000.0,64.99825,120.60616,146.26733,84.15725,76.38365,-298014900.0,-180.32664,1923094300.0,1163.6503,290364600.0,175.69751,-2073862400.0,-1254.879,1530609000.0,926.16034,2536048000.0,1534.5441,165263940.0,936.20276,196195950.0,2261423400.0,2190984700.0,18.02588,1531321300.0,1531321300.0,13.5283375,189807440.0,299176860.0,123298440.0,88182800.0,177053340.0,-24978926.0,14007094.0,15.696976,-10.245908,56.089813,126062696.0,33.96517
512961000.0,270971360.0,39280040.0,19.46373,11711055.0,-53.470085,21567350.0,-58.659748,371017000.0,34806212.0,3.7044704,13669796.0,141944020.0,-11.098855,-17.538532,-19.762146,49.61788,72.3285,95940280.0,1499.129,601483900.0,9398.576,34021656.0,531.6105,-1385105.5,-21.643171,5599719.0,87.499245,-88155440.0,-1377.486,6399734.0,379.99683,-24596514.0,542376100.0,548521340.0,-28.066229,478253820.0,478253820.0,-28.109562,22076580.0,25315976.0,16406058.0,-6145205.5,-18202916.0,3586359.8,1735711.0,-25.274008,83.26318,-170.29907,-13957917.0,63.206444
496900480.0,166340050.0,57125412.0,112.910416,110144376.0,20.132729,37465930.0,4.4110117,222898000.0,103474850.0,53.93144,50294.55,274002460.0,47.87109,35.585793,23.021667,135.67795,44.857677,70850380.0,293.29074,294430050.0,1218.8163,18554316.0,76.807045,-36118476.0,-149.51527,36118476.0,149.51527,-10574861.0,-43.775467,24157048.0,2463.5063,97704270.0,345373120.0,234950770.0,43.612293,184664850.0,184664850.0,51.870087,5530203.5,30846620.0,6107928.5,110422360.0,114921820.0,17217560.0,2644842.8,40.619133,34.647984,27.519806,93674080.0,34.600197
16028988000.0,5858353000.0,3094515000.0,28.941252,101768696.0,38.88532,54965744.0,28.309364,9489209000.0,339501250.0,66.15628,1355036200.0,6539779000.0,84.04855,42.334545,23.10541,85.652794,59.200302,1610295700.0,215.80226,9588910000.0,1285.0488,1210949200.0,162.28421,-3392560600.0,-454.65082,4476981000.0,599.97845,2434920200.0,326.3135,746190400.0,-18.73418,1327858800.0,8093672400.0,7072692000.0,5.4617915,6466408400.0,6466408400.0,3.5483108,233148540.0,194587760.0,154475360.0,903694700.0,1804022100.0,476163420.0,24071992.0,10.454413,67.20541,50.179367,652613200.0,72.813034
20390508.0,330289.84,8391.94,-96.116844,0.0,-100.0,0.0,-100.0,149492300.0,3221541.5,-31.854132,1648860.6,-129101790.0,-155.78015,-82.972755,-12.180099,13.552474,733.14655,-2326421.2,-1119.9829,777774.3,374.43518,574477.8,276.5644,15600000.0,7510.133,576617000.0,1611.1549,-13481298.0,-6490.15,-207719.36,-691.72003,-78628056.0,758633.0,78091320.0,301.94058,119364.93,119364.93,-97.551605,125060.0,6450711.5,9943170.0,-77332690.0,-78628056.0,0.0,171832620.0,-87.2002,-536.4768,-528.8263,-77332690.0,-436.17996
28103696.0,5517397.0,3540051.8,1.3131179,1459940.4,101.9007,582972.06,321.82672,8937812.0,2946331.2,205.03307,3836134.5,19165884.0,587.9144,253.5004,-24.754753,213.02316,31.802977,1588735.6,3462.6133,14987930.0,32665.854,7268991.0,15842.602,-18281060.0,-39843.156,9229492.0,20115.469,16738208.0,36480.543,45882.56,-98.47283,-990602.5,13794922.0,15794702.0,36.234676,4030448.8,4030448.8,96.639366,3234683.5,8242164.5,237822.14,-1738000.9,-1003562.2,-12959.7,171832620.0,82.793976,57.047478,72.17617,-1986819.5,50.81319
482943260.0,57452270.0,168839360.0,5.9958105,96472296.0,34.777683,22160270.0,-42.906322,146668450.0,46805264.0,109.64954,21386086.0,336274800.0,17.50225,31.361479,80.05262,258.75647,30.369707,111332024.0,951.4688,300230900.0,2565.8416,20878062.0,178.42867,-75527470.0,-645.475,75777470.0,647.6115,-24094234.0,-205.9148,11701069.0,124.153404,51039550.0,294983360.0,237698910.0,34.050926,184906690.0,184906690.0,34.46188,21534286.0,26538484.0,-307814.22,57284440.0,60627100.0,9794454.0,3036652.5,28.891237,11.140492,11.320402,51090572.0,14.190592
1097766900.0,184777390.0,142241010.0,3.31029,56220076.0,20.626055,53302796.0,-29.255972,549145300.0,74369330.0,-6.053477,4922997.5,548621600.0,-18.434574,-4.2771053,-1.5293761,83.45692,50.023853,19917226.0,350.58603,200236860.0,3524.5996,33050960.0,581.76794,10763078.0,189.45332,1012056.4,17.81437,-24998830.0,-440.03317,5681124.0,2917.4211,-111012664.0,209014860.0,255022500.0,430.434,151683340.0,151683340.0,414.29037,6822611.5,84945270.0,11435566.0,-32867950.0,-127152370.0,4293.04,135707.58,479.9118,-3550.557,-2621.565,-59497228.0,-1078.3502
448112100.0,90095896.0,110118770.0,22.886364,70535500.0,1086.1812,30245972.0,-40.499763,267417820.0,12655882.0,-87.65672,6222885.0,180694270.0,-10.165642,0.0011909573,8.281602,93.91717,59.676548,28783040.0,140.3385,571845060.0,2788.1655,50355420.0,245.51971,-11459662.0,-55.874283,18655978.0,90.961624,3185470.0,15.53151,20509726.0,1005.3345,50615856.0,479358180.0,453070050.0,-3.2291157,137681280.0,137681280.0,35.272495,252912110.0,54027890.0,2497039.8,36051444.0,50864210.0,230768.33,5951710.5,-7.3040714,-31.110462,-15.245208,287544930.0,5462.9116
2334436000.0,686690500.0,5207177.5,-94.03318,551073300.0,-10.994739,2901935.0,-97.23226,2024335000.0,96829870.0,-3.672094,39258252.0,310101020.0,-62.89426,-17.743217,1.1023262,48.338963,86.71623,-39555172.0,-48.201756,71526920.0,87.162384,6376027.0,7.769798,-616847.94,-0.7516881,616847.94,0.7516881,-41889664.0,-51.04656,-82061680.0,3.8853257,-505886300.0,66224228.0,422206400.0,-30.122984,99261580.0,99261580.0,-75.9827,4979786.0,220324660.0,96245340.0,-398154460.0,-528033760.0,292087.94,1395009.1,-90.14018,-1435.8584,-14823.494,-399385280.0,-15282.71
408064670.0,135868910.0,131754530.0,1045.5199,12577893.0,1086.1812,54802480.0,-23.607872,119462830.0,14747205.0,-45.45152,196113.88,288601860.0,97.133415,33.805504,-24.9185,206.30481,29.275465,6804095.5,5.6581597,487497280.0,405.39368,22417688.0,18.642134,-22122566.0,-18.396715,19085620.0,15.871247,135571280.0,112.738556,120252810.0,1788.8202,14109343.0,293685600.0,275595780.0,-6.048915,221585600.0,221585600.0,-42.57398,19214088.0,31858284.0,1741590.0,20837278.0,18649376.0,4540034.0,1196206.5,-5.764054,-4.8300314,5.0702777,17252490.0,5462.9116
